date,city,weather_condition,temperature,humidity
2024-12-09,Indore,Storm,28,75
2024-12-10,Bangalore,Fog,35,49
2024-12-10,Hyderabad,Rain,37,74
2024-12-10,Chennai,Rain,38,40
2024-12-10,Mumbai,Storm,35,88
2024-12-10,Pune,Rain,27,44
2024-12-10,Delhi,Storm,31,57
2024-12-10,Jaipur,Fog,22,63
2024-12-10,Lucknow,Fog,29,77
2024-12-10,Patna,Rain,24,62
2024-12-10,Indore,Clear,23,56
2024-12-11,Bangalore,Fog,36,73
2024-12-11,Hyderabad,Fog,38,92
2024-12-11,Chennai,Storm,26,44
2024-12-11,Mumbai,Rain,20,58
2024-12-11,Pune,Clear,38,60
2024-12-11,Delhi,Storm,27,68
2024-12-11,Jaipur,Fog,40,67
2024-12-11,Lucknow,Fog,23,72
2024-12-11,Patna,Rain,21,84
2024-12-11,Indore,Storm,36,43
2024-12-12,Bangalore,Clear,23,86
2024-12-12,Hyderabad,Fog,27,45
2024-12-12,Chennai,Storm,26,77
2024-12-12,Mumbai,Clear,30,45
2024-12-12,Pune,Clear,28,54
2024-12-12,Delhi,Fog,35,74
2024-12-12,Jaipur,Fog,25,80
2024-12-12,Lucknow,Clear,20,71
2024-12-12,Patna,Clear,37,69
2024-12-12,Indore,Clear,21,79
2024-12-13,Bangalore,Fog,40,73
2024-12-13,Hyderabad,Storm,33,59
2024-12-13,Chennai,Rain,30,88
2024-12-13,Mumbai,Fog,21,66
2024-12-13,Pune,Clear,24,95
2024-12-13,Delhi,Fog,38,82
2024-12-13,Jaipur,Rain,27,91
2024-12-13,Lucknow,Clear,31,56
2024-12-13,Patna,Rain,26,40
2024-12-13,Indore,Fog,21,43
2024-12-14,Bangalore,Rain,26,43
2024-12-14,Hyderabad,Rain,36,67
2024-12-14,Chennai,Storm,40,84
2024-12-14,Mumbai,Storm,20,83
2024-12-14,Pune,Storm,24,50
2024-12-14,Delhi,Storm,23,46
2024-12-14,Jaipur,Storm,24,41
2024-12-14,Lucknow,Fog,33,70
2024-12-14,Patna,Clear,23,60
2024-12-14,Indore,Clear,28,60
2024-12-15,Bangalore,Rain,20,46
2024-12-15,Hyderabad,Fog,33,55
2024-12-15,Chennai,Rain,36,49
2024-12-15,Mumbai,Rain,24,94
2024-12-15,Pune,Rain,28,42
2024-12-15,Delhi,Clear,30,54
2024-12-15,Jaipur,Rain,25,82
2024-12-15,Lucknow,Rain,21,63
2024-12-15,Patna,Fog,24,81
2024-12-15,Indore,Clear,23,82
2024-12-16,Bangalore,Clear,22,47
2024-12-16,Hyderabad,Rain,28,74
2024-12-16,Chennai,Storm,26,54
2024-12-16,Mumbai,Clear,26,54
2024-12-16,Pune,Rain,31,51
2024-12-16,Delhi,Fog,23,90
2024-12-16,Jaipur,Rain,25,55
2024-12-16,Lucknow,Storm,30,93
2024-12-16,Patna,Fog,29,61
2024-12-16,Indore,Rain,26,59
2024-12-17,Bangalore,Rain,36,65
2024-12-17,Hyderabad,Storm,29,79
2024-12-17,Chennai,Fog,33,90
2024-12-17,Mumbai,Clear,25,56
2024-12-17,Pune,Fog,33,52
2024-12-17,Delhi,Storm,25,87
2024-12-17,Jaipur,Clear,38,62
2024-12-17,Lucknow,Rain,33,88
2024-12-17,Patna,Fog,40,82
2024-12-17,Indore,Fog,40,95
2024-12-18,Bangalore,Rain,28,82
2024-12-18,Hyderabad,Storm,25,79
2024-12-18,Chennai,Fog,27,62
2024-12-18,Mumbai,Fog,22,61
2024-12-18,Pune,Rain,32,65
2024-12-18,Delhi,Storm,30,76
2024-12-18,Jaipur,Clear,28,71
2024-12-18,Lucknow,Fog,25,63
2024-12-18,Patna,Rain,40,72
2024-12-18,Indore,Clear,39,66
2024-12-19,Bangalore,Fog,29,46
2024-12-19,Hyderabad,Storm,35,90
2024-12-19,Chennai,Storm,27,55
2024-12-19,Mumbai,Fog,38,84
2024-12-19,Pune,Storm,25,58
2024-12-19,Delhi,Fog,28,88
2024-12-19,Jaipur,Fog,33,86
2024-12-19,Lucknow,Storm,27,61
2024-12-19,Patna,Rain,37,77
2024-12-19,Indore,Fog,24,88
2024-12-20,Bangalore,Storm,27,49
2024-12-20,Hyderabad,Storm,26,85
2024-12-20,Chennai,Fog,35,77
2024-12-20,Mumbai,Rain,29,46
2024-12-20,Pune,Storm,35,45
2024-12-20,Delhi,Rain,40,69
2024-12-20,Jaipur,Fog,26,87
2024-12-20,Lucknow,Rain,30,57
2024-12-20,Patna,Rain,29,66
2024-12-20,Indore,Storm,36,87
2024-12-21,Bangalore,Fog,27,82
2024-12-21,Hyderabad,Clear,33,90
2024-12-21,Chennai,Clear,32,86
2024-12-21,Mumbai,Rain,29,76
2024-12-21,Pune,Fog,38,80
2024-12-21,Delhi,Rain,39,78
2024-12-21,Jaipur,Clear,33,46
2024-12-21,Lucknow,Storm,27,83
2024-12-21,Patna,Clear,23,65
2024-12-21,Indore,Rain,34,45
2024-12-22,Bangalore,Clear,27,41
2024-12-22,Hyderabad,Fog,26,70
2024-12-22,Chennai,Rain,32,43
2024-12-22,Mumbai,Fog,25,89
2024-12-22,Pune,Clear,23,57
2024-12-22,Delhi,Fog,35,75
2024-12-22,Jaipur,Clear,37,48
2024-12-22,Lucknow,Fog,28,76
2024-12-22,Patna,Rain,23,48
2024-12-22,Indore,Clear,29,65
2024-12-23,Bangalore,Rain,38,89
2024-12-23,Hyderabad,Storm,34,65
2024-12-23,Chennai,Rain,30,81
2024-12-23,Mumbai,Storm,24,87
2024-12-23,Pune,Rain,32,93
2024-12-23,Delhi,Storm,31,88
2024-12-23,Jaipur,Fog,26,92
2024-12-23,Lucknow,Rain,39,46
2024-12-23,Patna,Fog,24,87
2024-12-23,Indore,Storm,20,53
2024-12-24,Bangalore,Fog,38,56
2024-12-24,Hyderabad,Clear,23,51
2024-12-24,Chennai,Fog,32,85
2024-12-24,Mumbai,Storm,38,69
2024-12-24,Pune,Clear,39,66
2024-12-24,Delhi,Fog,20,66
2024-12-24,Jaipur,Rain,26,61
2024-12-24,Lucknow,Rain,39,47
2024-12-24,Patna,Clear,23,64
2024-12-24,Indore,Clear,25,62
2024-12-25,Bangalore,Clear,23,65
2024-12-25,Hyderabad,Rain,38,78
2024-12-25,Chennai,Storm,38,42
2024-12-25,Mumbai,Clear,26,54
2024-12-25,Pune,Rain,28,57
2024-12-25,Delhi,Rain,35,82
2024-12-25,Jaipur,Fog,35,82
2024-12-25,Lucknow,Rain,28,74
2024-12-25,Patna,Clear,29,42
2024-12-25,Indore,Storm,22,86
2024-12-26,Bangalore,Clear,22,95
2024-12-26,Hyderabad,Fog,35,78
2024-12-26,Chennai,Rain,21,44
2024-12-26,Mumbai,Storm,37,45
2024-12-26,Pune,Clear,32,40
2024-12-26,Delhi,Storm,38,81
2024-12-26,Jaipur,Clear,20,43
2024-12-26,Lucknow,Storm,40,50
2024-12-26,Patna,Clear,24,73
2024-12-26,Indore,Fog,33,47
2024-12-27,Bangalore,Fog,37,42
2024-12-27,Hyderabad,Clear,39,78
2024-12-27,Chennai,Clear,27,58
2024-12-27,Mumbai,Rain,23,94
2024-12-27,Pune,Rain,28,72
2024-12-27,Delhi,Storm,29,75
2024-12-27,Jaipur,Storm,24,43
2024-12-27,Lucknow,Rain,30,52
2024-12-27,Patna,Clear,33,43
2024-12-27,Indore,Fog,38,82
2024-12-28,Bangalore,Clear,35,93
2024-12-28,Hyderabad,Clear,26,74
2024-12-28,Chennai,Fog,21,45
2024-12-28,Mumbai,Storm,35,46
2024-12-28,Pune,Clear,35,47
2024-12-28,Delhi,Rain,24,90
2024-12-28,Jaipur,Clear,38,83
2024-12-28,Lucknow,Storm,20,48
2024-12-28,Patna,Storm,34,82
2024-12-28,Indore,Clear,25,73
2024-12-29,Bangalore,Clear,29,45
2024-12-29,Hyderabad,Clear,24,93
2024-12-29,Chennai,Fog,40,59
2024-12-29,Mumbai,Storm,24,71
2024-12-29,Pune,Clear,39,53
2024-12-29,Delhi,Fog,35,94
2024-12-29,Jaipur,Storm,35,64
2024-12-29,Lucknow,Storm,33,52
2024-12-29,Patna,Clear,27,75
2024-12-29,Indore,Clear,21,80
2024-12-30,Bangalore,Fog,29,79
2024-12-30,Hyderabad,Clear,32,47
2024-12-30,Chennai,Storm,25,55
2024-12-30,Mumbai,Rain,23,62
2024-12-30,Pune,Storm,21,44
2024-12-30,Delhi,Rain,22,61
2024-12-30,Jaipur,Rain,30,43
2024-12-30,Lucknow,Fog,39,82
2024-12-30,Patna,Fog,25,64
2024-12-30,Indore,Clear,33,75
